133220_210	E51026	N522539	CircleSector	3000	210
133220_330	E51026	N522539	CircleSector	3000	330
134399_090	E61322	N522424	CircleSector	3000	90
134399_210	E61322	N522424	CircleSector	3000	210
134399_330	E61322	N522424	CircleSector	3000	330
135162_090	E44959	N522622	CircleSector	3000	90
135162_210	E44959	N522622	CircleSector	3000	210
135162_330	E44959	N522622	CircleSector	3000	330
135352_090	E55659	N522501	CircleSector	3000	90
135352_210	E55659	N522501	CircleSector	3000	210
135352_330	E55659	N522501	CircleSector	3000	330
135372_090	E60402	N522450	CircleSector	3000	90
135372_210	E60402	N522450	CircleSector	3000	210
135372_330	E60402	N522450	CircleSector	3000	330
135373_090	E60424	N522450	CircleSector	3000	90
135373_210	E60424	N522450	CircleSector	3000	210
135373_330	E60424	N522450	CircleSector	3000	330
135398_090	E61312	N522436	CircleSector	3000	90
135398_210	E61312	N522436	CircleSector	3000	210
135398_330	E61312	N522436	CircleSector	3000	330
135419_090	E62036	N522423	CircleSector	4800	90
135419_210	E62036	N522423	CircleSector	4800	210
135419_330	E62036	N522423	CircleSector	4800	330
135431_090	E62449	N522416	CircleSector	4800	90
135431_210	E62449	N522416	CircleSector	4800	210
135431_330	E62449	N522416	CircleSector	4800	330
136373_090	E60414	N522501	CircleSector	3000	90
136373_210	E60414	N522501	CircleSector	3000	210
136373_330	E60414	N522501	CircleSector	3000	330
136412_090	E61758	N522439	CircleSector	3000	90
136412_210	E61758	N522439	CircleSector	3000	210
136412_330	E61758	N522439	CircleSector	3000	330
137211_090	E50717	N522627	CircleSector	4800	90
137211_210	E50717	N522627	CircleSector	4800	210
137211_330	E50717	N522627	CircleSector	4800	330
137223_090	E51132	N522623	CircleSector	4800	90
137223_210	E51132	N522623	CircleSector	4800	210
137223_330	E51132	N522623	CircleSector	4800	330
137235_090	E51546	N522618	CircleSector	4800	90
137235_210	E51546	N522618	CircleSector	4800	210
137235_330	E51546	N522618	CircleSector	4800	330
137247_090	E52000	N522613	CircleSector	3000	90
137247_210	E52000	N522613	CircleSector	3000	210
137247_330	E52000	N522613	CircleSector	3000	330
137350_090	E55619	N522525	CircleSector	3000	90
137350_210	E55619	N522525	CircleSector	3000	210
137350_330	E55619	N522525	CircleSector	3000	330
137354_090	E55743	N522522	CircleSector	2000	90
137354_210	E55743	N522522	CircleSector	2000	210
137354_330	E55743	N522522	CircleSector	2000	330
137359_090	E55929	N522520	CircleSector	2000	90
137359_210	E55929	N522520	CircleSector	2000	210
137359_330	E55929	N522520	CircleSector	2000	330
137364_090	E60115	N522517	CircleSector	2000	90
137364_210	E60115	N522517	CircleSector	2000	210
137364_330	E60115	N522517	CircleSector	2000	330
138406_090	E61553	N522505	CircleSector	3000	90
138406_210	E61553	N522505	CircleSector	3000	210
138406_330	E61553	N522505	CircleSector	3000	330
139215_090	E50843	N522648	CircleSector	3000	90
139215_210	E50843	N522648	CircleSector	3000	210
139215_330	E50843	N522648	CircleSector	3000	330
140035	E40500	N522752	Omni	14000	0
140070	E41722	N522744	Omni	14000	0
140105	E42943	N522736	Omni	14000	0
140140	E44205	N522726	Omni	14000	0
140175	E45426	N522714	Omni	14000	0
140245	E51908	N522648	Omni	14000	0
140280	E53129	N522633	Omni	14000	0
140347_090	E55507	N522600	CircleSector	3000	90
140347_210	E55507	N522600	CircleSector	3000	210
140347_330	E55507	N522600	CircleSector	3000	330
140385	E60831	N522539	Omni	14000	0
140405_090	E61533	N522528	CircleSector	3000	90
140405_210	E61533	N522528	CircleSector	3000	210
140405_330	E61533	N522528	CircleSector	3000	330
140409_090	E61658	N522525	CircleSector	3000	90
140409_210	E61658	N522525	CircleSector	3000	210
140409_330	E61658	N522525	CircleSector	3000	330
140455	E63310	N522457	Omni	14000	0
140490	E64530	N522434	Omni	14000	0
140525	E65749	N522410	Omni	14000	0
140560	E71008	N522345	Omni	14000	0
140595	E72226	N522318	Omni	14000	0
141406_090	E61606	N522538	CircleSector	3000	90
141406_210	E61606	N522538	CircleSector	3000	210
141406_330	E61606	N522538	CircleSector	3000	330
142285_090	E53316	N522653	CircleSector	3000	90
142285_210	E53316	N522653	CircleSector	3000	210
142285_330	E53316	N522653	CircleSector	3000	330
142287_090	E53359	N522652	CircleSector	3000	90
142287_210	E53359	N522652	CircleSector	3000	210
142287_330	E53359	N522652	CircleSector	3000	330
142289_090	E53441	N522651	CircleSector	3000	90
142289_210	E53441	N522651	CircleSector	3000	210
142289_330	E53441	N522651	CircleSector	3000	330
142294_090	E53627	N522648	CircleSector	3000	90
142294_210	E53627	N522648	CircleSector	3000	210
142294_330	E53627	N522648	CircleSector	3000	330
142309_090	E54144	N522641	CircleSector	4800	90
142309_210	E54144	N522641	CircleSector	4800	210
142309_330	E54144	N522641	CircleSector	4800	330
142321_090	E54558	N522636	CircleSector	4800	90
142321_210	E54558	N522636	CircleSector	4800	210
142321_330	E54558	N522636	CircleSector	4800	330
142333_090	E55012	N522629	CircleSector	4800	90
142333_210	E55012	N522629	CircleSector	4800	210
142333_330	E55012	N522629	CircleSector	4800	330
142344_090	E55405	N522624	CircleSector	3000	90
142344_210	E55405	N522624	CircleSector	3000	210
142344_330	E55405	N522624	CircleSector	3000	330
142352_090	E55654	N522620	CircleSector	2000	90
142352_210	E55654	N522620	CircleSector	2000	210
142352_330	E55654	N522620	CircleSector	2000	330
142357_090	E55840	N522617	CircleSector	2000	90
142357_210	E55840	N522617	CircleSector	2000	210
142357_330	E55840	N522617	CircleSector	2000	330
142362_090	E60026	N522614	CircleSector	2000	90
142362_210	E60026	N522614	CircleSector	2000	210
142362_330	E60026	N522614	CircleSector	2000	330
143162_090	E45003	N522752	CircleSector	3000	90
143162_210	E45003	N522752	CircleSector	3000	210
143162_330	E45003	N522752	CircleSector	3000	330
143253_090	E52210	N522718	CircleSector	3000	90
143253_210	E52210	N522718	CircleSector	3000	210
143253_330	E52210	N522718	CircleSector	3000	330
143269_090	E52749	N522711	CircleSector	3000	90
143269_210	E52749	N522711	CircleSector	3000	210
143269_330	E52749	N522711	CircleSector	3000	330
143277_090	E53038	N522707	CircleSector	3000	90
143277_210	E53038	N522707	CircleSector	3000	210
143277_330	E53038	N522707	CircleSector	3000	330
143296_090	E53720	N522659	CircleSector	3000	90
143296_210	E53720	N522659	CircleSector	3000	210
143296_330	E53720	N522659	CircleSector	3000	330
143301_090	E53906	N522656	CircleSector	3000	90
143301_210	E53906	N522656	CircleSector	3000	210
143301_330	E53906	N522656	CircleSector	3000	330
143303_090	E53949	N522655	CircleSector	3000	90
143303_210	E53949	N522655	CircleSector	3000	210
143303_330	E53949	N522655	CircleSector	3000	330
143309_090	E54156	N522652	CircleSector	3000	90
143309_210	E54156	N522652	CircleSector	3000	210
143309_330	E54156	N522652	CircleSector	3000	330
143369_090	E60305	N522621	CircleSector	3000	90
143369_210	E60305	N522621	CircleSector	3000	210
143369_330	E60305	N522621	CircleSector	3000	330
143407_090	E61629	N522600	CircleSector	3000	90
143407_210	E61629	N522600	CircleSector	3000	210
143407_330	E61629	N522600	CircleSector	3000	330
143413_090	E61836	N522556	CircleSector	3000	90
143413_210	E61836	N522556	CircleSector	3000	210
143413_330	E61836	N522556	CircleSector	3000	330
144209_090	E50628	N522747	CircleSector	3000	90
144209_210	E50628	N522747	CircleSector	3000	210
144209_330	E50628	N522747	CircleSector	3000	330
144255_090	E52242	N522728	CircleSector	3000	90
144255_210	E52242	N522728	CircleSector	3000	210
144255_330	E52242	N522728	CircleSector	3000	330
144262_090	E52511	N522725	CircleSector	3000	90
144262_210	E52511	N522725	CircleSector	3000	210
144262_330	E52511	N522725	CircleSector	3000	330
144311_090	E54228	N522703	CircleSector	3000	90
144311_210	E54228	N522703	CircleSector	3000	210
144311_330	E54228	N522703	CircleSector	3000	330
144317_090	E54435	N522700	CircleSector	3000	90
144317_210	E54435	N522700	CircleSector	3000	210
144317_330	E54435	N522700	CircleSector	3000	330
144324_090	E54703	N522656	CircleSector	3000	90
144324_210	E54703	N522656	CircleSector	3000	210
144324_330	E54703	N522656	CircleSector	3000	330
144332_090	E54952	N522652	CircleSector	3000	90
144332_210	E54952	N522652	CircleSector	3000	210
144332_330	E54952	N522652	CircleSector	3000	330
144370_090	E60316	N522632	CircleSector	3000	90
144370_210	E60316	N522632	CircleSector	3000	210
144370_330	E60316	N522632	CircleSector	3000	330
144415_090	E61908	N522607	CircleSector	3000	90
144415_210	E61908	N522607	CircleSector	3000	210
144415_330	E61908	N522607	CircleSector	3000	330
144419_090	E62033	N522604	CircleSector	3000	90
144419_210	E62033	N522604	CircleSector	3000	210
144419_330	E62033	N522604	CircleSector	3000	330
145318_090	E54507	N522710	CircleSector	3000	90
145318_210	E54507	N522710	CircleSector	3000	210
145318_330	E54507	N522710	CircleSector	3000	330
145326_090	E54757	N522706	CircleSector	3000	90
145326_210	E54757	N522706	CircleSector	3000	210
145326_330	E54757	N522706	CircleSector	3000	330
145339_090	E55232	N522700	CircleSector	3000	90
145339_210	E55232	N522700	CircleSector	3000	210
145339_330	E55232	N522700	CircleSector	3000	330
145340_090	E55253	N522659	CircleSector	3000	90
145340_210	E55253	N522659	CircleSector	3000	210
145340_330	E55253	N522659	CircleSector	3000	330
146334_090	E55036	N522714	CircleSector	3000	90
146334_210	E55036	N522714	CircleSector	3000	210
146334_330	E55036	N522714	CircleSector	3000	330
146338_090	E55201	N522712	CircleSector	3000	90
146338_210	E55201	N522712	CircleSector	3000	210
146338_330	E55201	N522712	CircleSector	3000	330
146404_090	E61517	N522635	CircleSector	2000	90
146404_210	E61517	N522635	CircleSector	2000	210
146404_330	E61517	N522635	CircleSector	2000	330
146409_090	E61703	N522633	CircleSector	2000	90
146409_210	E61703	N522633	CircleSector	2000	210
146409_330	E61703	N522633	CircleSector	2000	330
146414_090	E61849	N522630	CircleSector	2000	90
146414_210	E61849	N522630	CircleSector	2000	210
146414_330	E61849	N522630	CircleSector	2000	330
147289_090	E53455	N522747	CircleSector	2000	90
147289_210	E53455	N522747	CircleSector	2000	210
147289_330	E53455	N522747	CircleSector	2000	330
147294_090	E53641	N522744	CircleSector	2000	90
147294_210	E53641	N522744	CircleSector	2000	210
147294_330	E53641	N522744	CircleSector	2000	330
147299_090	E53827	N522742	CircleSector	2000	90
147299_210	E53827	N522742	CircleSector	2000	210
147299_330	E53827	N522742	CircleSector	2000	330
147304_090	E54012	N522739	CircleSector	2000	90
147304_210	E54012	N522739	CircleSector	2000	210
147304_330	E54012	N522739	CircleSector	2000	330
147309_090	E54158	N522737	CircleSector	2000	90
147309_210	E54158	N522737	CircleSector	2000	210
147309_330	E54158	N522737	CircleSector	2000	330
147314_090	E54344	N522735	CircleSector	2000	90
147314_210	E54344	N522735	CircleSector	2000	210
147314_330	E54344	N522735	CircleSector	2000	330
147319_090	E54530	N522732	CircleSector	2000	90
147319_210	E54530	N522732	CircleSector	2000	210
147319_330	E54530	N522732	CircleSector	2000	330
147324_090	E54716	N522730	CircleSector	2000	90
147324_210	E54716	N522730	CircleSector	2000	210
147324_330	E54716	N522730	CircleSector	2000	330
147329_090	E54902	N522727	CircleSector	2000	90
147329_210	E54902	N522727	CircleSector	2000	210
147329_330	E54902	N522727	CircleSector	2000	330
147334_090	E55048	N522725	CircleSector	2000	90
147334_210	E55048	N522725	CircleSector	2000	210
147334_330	E55048	N522725	CircleSector	2000	330
147339_090	E55233	N522722	CircleSector	2000	90
147339_210	E55233	N522722	CircleSector	2000	210
147339_330	E55233	N522722	CircleSector	2000	330
147344_090	E55419	N522719	CircleSector	2000	90
147344_210	E55419	N522719	CircleSector	2000	210
147344_330	E55419	N522719	CircleSector	2000	330
147349_090	E55605	N522717	CircleSector	2000	90
147349_210	E55605	N522717	CircleSector	2000	210
147349_330	E55605	N522717	CircleSector	2000	330
147354_090	E55751	N522714	CircleSector	2000	90
147354_210	E55751	N522714	CircleSector	2000	210
147354_330	E55751	N522714	CircleSector	2000	330
147359_090	E55937	N522712	CircleSector	2000	90
147359_210	E55937	N522712	CircleSector	2000	210
147359_330	E55937	N522712	CircleSector	2000	330
147364_090	E60122	N522709	CircleSector	2000	90
147364_210	E60122	N522709	CircleSector	2000	210
147364_330	E60122	N522709	CircleSector	2000	330
147369_090	E60308	N522706	CircleSector	2000	90
147369_210	E60308	N522706	CircleSector	2000	210
147369_330	E60308	N522706	CircleSector	2000	330
147389_090	E61011	N522655	CircleSector	2000	90
147389_210	E61011	N522655	CircleSector	2000	210
147389_330	E61011	N522655	CircleSector	2000	330
147419_090	E62046	N522638	CircleSector	3000	90
147419_210	E62046	N522638	CircleSector	3000	210
147419_330	E62046	N522638	CircleSector	3000	330
147425_090	E62253	N522634	CircleSector	4800	90
147425_210	E62253	N522634	CircleSector	4800	210
147425_330	E62253	N522634	CircleSector	4800	330
147437_090	E62707	N522627	CircleSector	4800	90
147437_210	E62707	N522627	CircleSector	4800	210
147437_330	E62707	N522627	CircleSector	4800	330
149205_090	E50517	N522844	CircleSector	4800	90
149205_210	E50517	N522844	CircleSector	4800	210
149205_330	E50517	N522844	CircleSector	4800	330
